location,lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
55.65,13.34,2884.32,1262.09,358.6,0.44
55.65,13.38,2887.74,1263.3,356.47,0.44
55.65,13.42,2902.42,1269.61,354.71,0.44
55.65,13.46,2911.44,1273.85,354.02,0.44
55.65,13.5,2923.11,1279.69,353.73,0.44
55.65,13.54,2937.52,1286.21,349.44,0.44
55.65,13.59,2983.93,1306.2,348.48,0.44
55.65,13.63,3010.93,1317.87,354.61,0.44
55.65,13.67,3025.72,1324.17,358.23,0.44
55.65,13.71,3035.91,1327.86,361.1,0.44
55.65,13.75,3044.43,1331.01,363.67,0.44
55.65,13.79,3054.62,1335.29,367.96,0.44
55.65,13.84,3072.44,1342.87,382.71,0.44
55.65,13.88,3088.46,1349.6,399.48,0.44
55.65,13.92,3098.83,1353.72,409.53,0.44
55.65,13.96,3110.89,1358.52,413.19,0.44
55.65,14.0,3150.32,1375.3,424.38,0.44
55.65,14.04,3163.61,1380.72,427.97,0.44
55.65,14.09,3184.59,1389.17,430.31,0.44
55.65,14.13,3208.67,1399.67,433.43,0.44
55.65,14.17,3241.08,1414.13,441.07,0.44
55.65,14.21,3270.06,1427.38,448.29,0.44
55.65,14.25,3327.72,1453.61,467.03,0.44
55.68,12.88,2967.6,1300.14,403.59,0.44
55.68,12.92,2929.71,1283.87,393.8,0.44
55.68,12.96,2902.8,1272.23,382.4,0.44
55.68,13.0,2867.15,1256.81,368.97,0.44
55.68,13.04,2872.24,1258.5,364.23,0.44
55.68,13.09,2865.13,1254.56,357.88,0.44
55.68,13.13,2837.04,1242.15,350.11,0.44
55.68,13.17,2839.14,1242.92,351.17,0.44
55.68,13.21,2855.96,1250.17,357.13,0.44
55.68,13.25,2886.17,1263.34,363.94,0.44
55.68,13.29,2899.17,1268.82,367.03,0.44
55.68,13.34,2915.78,1275.27,363.79,0.44
55.68,13.38,2915.08,1274.9,359.61,0.44
55.68,13.42,2916.09,1275.95,359.23,0.44
55.68,13.46,2911.47,1274.6,356.79,0.44
55.68,13.5,2923.57,1280.29,354.97,0.44
55.68,13.54,2945.09,1290.05,350.64,0.44
55.68,13.59,3008.67,1319.04,355.87,0.44
55.68,13.63,3010.12,1319.41,355.88,0.44
55.68,13.67,3008.48,1316.36,354.28,0.44
55.68,13.71,3009.79,1315.67,352.27,0.44
55.68,13.75,3011.27,1316.03,354.35,0.44
55.68,13.79,3019.65,1319.58,360.45,0.44
55.68,13.84,3036.87,1326.89,369.96,0.44
55.68,13.88,3050.06,1332.38,382.46,0.44
55.68,13.92,3060.05,1336.51,394.46,0.44
55.68,13.96,3069.06,1340.13,401.22,0.44
55.68,14.0,3098.16,1352.37,412.64,0.44
55.68,14.04,3120.28,1361.69,415.97,0.44
55.68,14.09,3146.42,1372.31,421.66,0.44
55.68,14.13,3182.23,1387.96,434.03,0.44
55.68,14.17,3225.9,1407.47,448.63,0.44
55.68,14.21,3258.37,1422.58,453.32,0.44
55.68,14.25,3284.28,1435.38,463.94,0.44
55.7,12.83,3005.23,1316.32,401.85,0.44
55.7,12.88,2973.73,1302.64,402.99,0.44
55.7,12.92,2940.99,1288.56,393.79,0.44
55.7,12.96,2906.74,1273.79,381.88,0.44
55.7,13.0,2870.3,1258.01,369.62,0.44
55.7,13.04,2876.57,1260.17,367.99,0.44
55.7,13.09,2875.06,1258.6,367.1,0.44
55.7,13.13,2859.54,1251.64,363.03,0.44
55.7,13.17,2864.83,1253.92,363.76,0.44
55.7,13.21,2882.97,1261.81,366.67,0.44
55.7,13.25,2913.11,1274.75,368.68,0.44
55.7,13.29,2922.19,1278.44,367.84,0.44
55.7,13.34,2929.96,1281.33,362.53,0.44
55.7,13.38,2925.59,1279.7,359.38,0.44
55.7,13.42,2917.45,1276.94,357.46,0.44
55.7,13.46,2911.77,1275.03,354.33,0.44
55.7,13.5,2932.67,1284.33,356.72,0.44
55.7,13.54,2960.38,1297.31,356.82,0.44
55.7,13.59,3024.02,1327.97,363.17,0.44
55.7,13.63,3014.11,1321.91,356.72,0.44
55.7,13.67,3003.12,1313.72,354.22,0.44
55.7,13.71,2999.07,1310.6,352.9,0.44
55.7,13.75,2994.82,1308.61,351.3,0.44
55.7,13.79,2993.83,1308.05,352.96,0.44
55.7,13.84,3005.05,1312.56,361.43,0.44
55.7,13.88,3020.59,1319.03,369.5,0.44
55.7,13.92,3032.89,1324.33,380.88,0.44
55.7,13.96,3043.01,1328.63,396.13,0.44
55.7,14.0,3067.44,1338.99,407.89,0.44
55.7,14.04,3095.12,1350.98,411.29,0.44
55.7,14.09,3134.77,1367.84,421.22,0.44
55.7,14.13,3182.64,1388.81,441.77,0.44
55.7,14.17,3220.47,1406.38,447.22,0.44
55.7,14.21,3251.35,1421.52,459.75,0.44
55.7,14.25,3241.7,1420.42,460.47,0.44
55.7,14.29,3231.43,1417.41,454.68,0.44
55.72,12.83,3004.69,1316.05,406.96,0.44
55.72,12.88,2970.17,1300.92,402.53,0.44
55.72,12.92,2946.91,1291.02,392.32,0.44
55.72,12.96,2903.47,1272.37,381.83,0.44
55.72,13.0,2876.71,1260.37,374.53,0.44
55.72,13.04,2885.82,1263.52,375.88,0.44
55.72,13.09,2895.49,1267.13,380.93,0.44
55.72,13.13,2896.86,1267.58,380.63,0.44
55.72,13.17,2904.25,1270.79,377.89,0.44
55.72,13.21,2921.12,1278.23,374.57,0.44
55.72,13.25,2946.61,1289.12,371.44,0.44
55.72,13.29,2939.17,1285.39,365.29,0.44
55.72,13.34,2915.05,1275.27,360.87,0.44
55.72,13.38,2907.17,1272.37,358.28,0.44
55.72,13.42,2911.02,1274.51,355.3,0.44
55.72,13.46,2943.47,1289.48,355.52,0.44
55.72,13.5,2970.28,1300.65,357.38,0.44
55.72,13.54,2982.49,1305.31,354.85,0.44
55.72,13.59,3001.16,1313.99,354.69,0.44
55.72,13.63,2993.17,1309.12,356.05,0.44
55.72,13.67,2989.62,1306.39,353.75,0.44
55.72,13.71,2981.65,1302.46,351.07,0.44
55.72,13.75,2976.17,1300.07,347.88,0.44
55.72,13.79,2977.72,1300.66,349.11,0.44
55.72,13.84,2987.49,1304.45,360.12,0.44
