lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
60.4,14.5,3102.43,1344.58,452.07,0.43
60.4,14.6,3057.89,1319.92,447.69,0.43
60.4,14.7,3015.45,1301.24,439.99,0.43
60.4,14.8,3003.88,1296.53,432.38,0.43
60.4,14.9,2995.99,1293.34,439.84,0.43
60.4,15.0,3002.52,1295.9,446.43,0.43
60.4,15.1,3065.73,1321.14,467.41,0.43
60.4,15.2,3115.57,1343.27,494.62,0.43
60.4,15.3,3080.3,1332.44,493.52,0.43
60.4,15.4,3013.58,1304.72,490.26,0.43
60.4,15.5,2959.82,1281.35,477.57,0.43
60.4,15.6,2879.34,1247.19,463.94,0.43
60.4,15.7,2861.92,1241.03,465.73,0.43
60.4,15.8,2879.25,1248.78,472.31,0.43
60.4,15.9,2886.83,1252.06,469.1,0.43
60.4,16.0,2813.67,1220.78,452.44,0.43
60.4,16.1,2747.46,1191.45,449.59,0.43
60.4,16.2,2721.9,1177.84,438.58,0.43
60.4,16.3,2685.03,1162.43,414.81,0.43
60.4,16.4,2567.44,1111.89,386.99,0.43
60.4,16.5,2597.64,1124.6,397.31,0.43
60.4,16.6,2617.49,1134.07,402.77,0.43
60.4,16.7,2686.99,1165.08,415.44,0.43
60.4,16.8,2698.07,1170.09,417.26,0.43
60.4,16.9,2721.28,1180.74,420.0,0.43
60.4,17.0,2740.59,1190.21,424.36,0.43
60.4,17.1,2739.88,1193.37,425.7,0.44
60.4,17.2,2848.49,1242.6,449.44,0.44
60.4,17.3,2863.52,1244.41,447.54,0.43
60.4,17.4,2834.11,1229.32,447.43,0.43
60.4,17.5,2861.92,1242.2,460.84,0.43
60.4,17.6,2892.94,1255.83,473.18,0.43
60.4,17.7,2963.34,1287.02,485.76,0.43
60.4,17.8,3024.42,1314.46,491.93,0.43
60.4,17.9,3035.42,1319.83,497.05,0.43
60.4,18.0,2994.37,1302.08,496.51,0.43
60.4,18.1,2966.92,1289.32,471.21,0.43
60.4,18.2,2985.2,1298.04,467.42,0.43
60.5,12.5,2979.15,1280.06,465.2,0.43
60.5,12.6,2991.9,1283.22,477.36,0.43
60.5,12.7,3005.23,1287.61,491.25,0.43
60.5,12.8,3054.71,1310.28,505.49,0.43
60.5,12.9,3098.86,1330.98,510.14,0.43
60.5,13.0,3092.28,1329.29,499.58,0.43
60.5,13.1,3082.66,1325.54,493.67,0.43
60.5,13.2,3077.56,1324.93,493.43,0.43
60.5,13.3,3101.49,1335.95,501.15,0.43
60.5,13.4,3096.88,1330.61,503.66,0.43
60.5,13.5,3102.34,1331.24,503.15,0.43
60.5,13.6,3122.8,1340.74,492.62,0.43
60.5,13.7,3144.62,1350.6,484.53,0.43
60.5,13.8,3128.08,1345.2,495.84,0.43
60.5,13.9,3096.8,1334.4,483.7,0.43
60.5,14.0,3108.14,1340.54,477.79,0.43
60.5,14.1,3094.2,1333.77,466.62,0.43
60.5,14.2,3082.48,1329.7,465.14,0.43
60.5,14.3,3066.24,1322.86,455.72,0.43
60.5,14.4,3066.38,1323.49,461.31,0.43
60.5,14.5,3083.85,1330.16,463.08,0.43
60.5,14.6,3070.23,1324.96,471.36,0.43
60.5,14.7,3003.76,1297.9,436.33,0.43
60.5,14.8,3016.76,1304.76,444.58,0.43
60.5,14.9,3032.48,1310.98,453.83,0.43
60.5,15.0,3011.11,1302.59,453.21,0.43
60.5,15.1,3043.38,1313.97,476.16,0.43
60.5,15.2,3074.48,1327.38,490.89,0.43
60.5,15.3,3094.01,1338.11,502.17,0.43
60.5,15.4,3043.29,1319.09,495.31,0.43
60.5,15.5,2962.22,1284.07,476.8,0.43
60.5,15.6,2997.97,1304.44,497.23,0.44
60.5,15.7,2891.83,1255.44,478.46,0.43
60.5,15.8,2823.79,1221.93,462.62,0.43
60.5,15.9,2844.35,1230.33,461.83,0.43
60.5,16.0,2871.57,1241.93,471.2,0.43
60.5,16.1,2888.83,1252.55,467.38,0.43
60.5,16.2,2880.6,1249.49,455.93,0.43
60.5,16.3,2741.3,1186.33,423.0,0.43
60.5,16.4,2681.75,1161.47,408.26,0.43
60.5,16.5,2640.7,1144.88,398.47,0.43
60.5,16.6,2827.59,1234.53,438.82,0.44
60.5,16.7,2740.9,1188.71,408.02,0.43
60.5,16.8,2761.39,1197.53,416.99,0.43
60.5,16.9,2753.68,1193.71,422.58,0.43
60.5,17.0,2769.48,1200.85,428.19,0.43
60.5,17.1,2781.18,1205.84,432.29,0.43
60.5,17.2,2788.82,1209.18,435.97,0.43
60.5,17.3,2828.3,1226.6,438.97,0.43
60.5,17.4,2965.26,1293.38,462.02,0.44
60.5,17.5,2843.42,1233.48,444.35,0.43
60.5,17.6,2900.77,1259.36,456.39,0.43
60.5,17.7,2941.87,1277.95,465.49,0.43
60.5,17.8,2959.95,1285.77,464.34,0.43
60.5,17.9,2978.66,1294.52,469.45,0.43
60.5,18.0,3001.77,1305.76,472.53,0.43
60.6,12.5,2915.23,1247.38,455.97,0.43
60.6,12.6,2942.82,1258.61,465.72,0.43
60.6,12.7,3022.98,1294.99,483.38,0.43
60.6,12.8,3070.15,1315.83,490.57,0.43
60.6,12.9,3094.25,1326.85,499.82,0.43
60.6,13.0,3128.47,1344.76,508.23,0.43
60.6,13.1,3135.9,1349.88,501.44,0.43
60.6,13.2,3125.96,1343.79,499.07,0.43
60.6,13.3,3112.4,1336.39,496.1,0.43
60.6,13.4,3092.41,1326.43,496.15,0.43
60.6,13.5,3114.97,1334.87,494.35,0.43
60.6,13.6,3142.02,1349.0,507.77,0.43
60.6,13.7,3132.76,1345.87,501.02,0.43
60.6,13.8,3132.98,1346.62,499.14,0.43
60.6,13.9,3161.62,1361.03,505.33,0.43
60.6,14.0,3177.36,1367.52,504.28,0.43
60.6,14.1,3150.13,1356.55,500.73,0.43
60.6,14.2,3098.38,1336.0,468.71,0.43
60.6,14.3,3084.86,1330.12,458.79,0.43
60.6,14.4,3063.01,1325.84,457.57,0.43
60.6,14.5,3057.08,1318.56,459.12,0.43
60.6,14.6,3028.15,1304.15,466.27,0.43
60.6,14.7,3010.49,1296.94,468.25,0.43
60.6,14.8,3018.87,1300.86,453.58,0.43
60.6,14.9,3011.68,1299.87,448.71,0.43
60.6,15.0,3006.82,1299.71,456.56,0.43
60.6,15.1,2998.2,1296.35,470.86,0.43
60.6,15.2,3043.55,1314.28,487.37,0.43
60.6,15.3,3027.86,1309.02,480.68,0.43
60.6,15.4,2985.72,1292.34,478.49,0.43
60.6,15.5,2979.98,1290.46,492.33,0.43
60.6,15.6,2961.1,1283.02,489.68,0.43
60.6,15.7,2941.62,1280.07,488.03,0.44
60.6,15.8,2833.62,1227.12,464.94,0.43
60.6,15.9,2865.76,1238.67,466.19,0.43
60.6,16.0,2837.72,1227.49,455.21,0.43
60.6,16.1,2868.5,1241.83,459.69,0.43
60.6,16.2,2888.18,1252.25,463.34,0.43
60.6,16.3,2794.53,1210.02,451.98,0.43
60.6,16.4,2773.97,1201.54,436.78,0.43
60.6,16.5,2774.04,1202.85,417.58,0.43
60.6,16.6,2811.3,1222.96,421.88,0.44
60.6,16.7,2787.17,1215.98,417.12,0.44
60.6,16.8,2829.94,1234.72,433.95,0.44
60.6,16.9,2870.9,1249.67,435.96,0.44
60.6,17.0,2774.22,1204.03,411.05,0.43
60.6,17.1,2813.54,1220.04,426.43,0.43
60.6,17.2,2834.05,1229.17,437.03,0.43
60.6,17.3,2914.94,1265.24,450.37,0.43
60.6,17.4,2953.91,1282.84,454.48,0.43
60.6,17.5,2959.87,1285.03,453.2,0.43
60.6,17.6,2936.65,1277.66,453.2,0.44
60.6,17.7,2981.08,1299.96,447.89,0.44
60.6,17.8,2949.14,1285.8,441.88,0.44
60.7,12.5,2940.65,1261.36,456.58,0.43
60.7,12.6,2982.09,1279.81,464.99,0.43
60.7,12.7,3036.57,1305.27,472.18,0.43
60.7,12.8,3052.36,1308.53,480.89,0.43
60.7,12.9,3107.97,1334.03,500.28,0.43
60.7,13.0,3120.69,1340.22,504.64,0.43
60.7,13.1,3163.14,1357.04,511.54,0.43
60.7,13.2,3161.96,1357.26,515.28,0.43
60.7,13.3,3109.92,1333.15,492.67,0.43
60.7,13.4,3106.83,1331.87,494.3,0.43
60.7,13.5,3141.96,1348.71,504.02,0.43
60.7,13.6,3149.43,1352.81,518.1,0.43
60.7,13.7,3117.38,1340.99,504.8,0.43
60.7,13.8,3106.37,1336.5,490.92,0.43
60.7,13.9,3118.71,1340.09,490.19,0.43
60.7,14.0,3094.59,1330.38,480.8,0.43
60.7,14.1,3066.63,1319.67,479.22,0.43
60.7,14.2,3090.45,1329.7,471.69,0.43
60.7,14.3,3105.62,1335.48,473.14,0.43
60.7,14.4,3086.14,1335.65,465.35,0.43
60.7,14.5,3023.86,1305.33,459.08,0.43
60.7,14.6,3019.53,1301.98,462.67,0.43
60.7,14.7,2959.62,1275.27,456.41,0.43
60.7,14.8,2929.17,1261.85,442.34,0.43
60.7,14.9,2932.65,1264.51,456.3,0.43
60.7,15.0,2918.84,1259.83,449.04,0.43
60.7,15.1,2974.11,1285.62,463.28,0.43
60.7,15.2,2961.01,1281.28,460.12,0.43
60.7,15.3,2966.23,1279.75,458.32,0.43
60.7,15.4,2959.66,1278.9,456.66,0.43
60.7,15.5,2924.26,1265.68,451.36,0.43
60.7,15.6,2924.34,1266.04,452.08,0.43
60.7,15.7,2904.14,1257.37,455.82,0.43
60.7,15.8,2890.14,1254.91,447.93,0.43
60.7,15.9,2878.96,1246.43,456.7,0.43
60.7,16.0,2889.0,1249.32,465.18,0.43
60.7,16.1,2907.03,1259.28,464.95,0.43
60.7,16.2,2876.79,1244.9,465.34,0.43
60.7,16.3,2841.92,1230.05,453.02,0.43
60.7,16.4,2821.05,1222.7,442.09,0.43
60.7,16.5,2838.48,1231.08,443.02,0.43
60.7,16.6,2845.68,1234.92,429.78,0.43
60.7,16.7,2802.47,1215.73,421.56,0.43
60.7,16.8,2814.68,1221.33,425.78,0.43
60.7,16.9,2845.04,1234.98,428.83,0.43
60.7,17.0,2832.17,1228.93,419.96,0.43
60.7,17.1,2865.86,1245.04,426.07,0.43
60.7,17.2,2918.83,1267.83,429.56,0.43
60.7,17.3,3002.72,1307.08,450.85,0.44
60.7,17.4,2972.47,1295.25,441.41,0.44
60.7,17.5,2977.55,1298.07,438.5,0.44
60.7,17.6,2963.79,1291.89,441.91,0.44
60.7,17.7,2944.28,1283.23,441.61,0.44
60.8,12.5,2956.16,1265.72,461.11,0.43
60.8,12.6,3031.41,1297.3,477.49,0.43
60.8,12.7,3095.63,1329.32,491.91,0.43
60.8,12.8,3069.88,1319.74,485.43,0.43
60.8,12.9,3054.29,1308.17,486.35,0.43
60.8,13.0,3065.53,1311.33,496.26,0.43
60.8,13.1,3064.62,1310.67,491.13,0.43
60.8,13.2,3060.89,1310.08,488.67,0.43
60.8,13.3,3094.87,1325.78,494.3,0.43
60.8,13.4,3124.33,1340.91,495.44,0.43
60.8,13.5,3154.48,1355.27,504.94,0.43
60.8,13.6,3191.29,1369.23,513.33,0.43
60.8,13.7,3197.82,1371.8,506.92,0.43
60.8,13.8,3177.78,1364.71,499.31,0.43
60.8,13.9,3162.45,1364.83,489.74,0.43
60.8,14.0,3116.4,1341.91,476.95,0.43
60.8,14.1,3093.6,1332.16,472.49,0.43
60.8,14.2,3054.33,1316.14,464.06,0.43
60.8,14.3,3036.43,1308.4,453.98,0.43
60.8,14.4,3025.27,1299.69,445.78,0.43
60.8,14.5,2998.92,1291.52,451.38,0.43
60.8,14.6,2967.02,1278.69,445.68,0.43
60.8,14.7,3007.92,1300.72,455.73,0.43
60.8,14.8,2979.49,1288.68,462.08,0.43
60.8,14.9,2933.63,1268.12,452.95,0.43
60.8,15.0,2895.98,1251.87,444.37,0.43
60.8,15.1,2876.38,1240.23,438.77,0.43
60.8,15.2,2896.92,1248.47,441.72,0.43
60.8,15.3,2889.15,1245.31,431.98,0.43
60.8,15.4,2953.78,1272.14,443.83,0.43
60.8,15.5,2978.95,1285.75,447.0,0.43
60.8,15.6,2929.93,1264.83,443.05,0.43
60.8,15.7,2910.01,1258.03,439.12,0.43
60.8,15.8,2923.89,1266.16,445.33,0.43
60.8,15.9,2871.11,1242.85,445.22,0.43
60.8,16.0,2895.4,1251.83,451.94,0.43
60.8,16.1,2931.72,1269.51,462.65,0.43
60.8,16.2,2904.86,1255.28,464.21,0.43
60.8,16.3,2921.03,1262.17,466.86,0.43
60.8,16.4,2897.73,1252.98,461.17,0.43
60.8,16.5,2876.2,1245.07,450.1,0.43
60.8,16.6,2915.21,1262.14,463.08,0.43
60.8,16.7,2948.91,1278.57,465.13,0.43
60.8,16.8,2917.86,1266.53,457.79,0.43
60.8,16.9,2908.88,1263.44,443.02,0.43
60.8,17.0,2904.59,1260.79,437.51,0.43
60.8,17.1,2934.64,1274.6,432.41,0.43
60.8,17.2,2964.83,1287.87,439.43,0.43
60.8,17.3,3035.97,1321.42,452.78,0.44
60.8,17.4,2948.41,1284.95,436.44,0.44
60.8,17.5,2927.65,1275.98,430.98,0.44
60.8,17.6,2922.57,1273.67,421.09,0.44
60.9,12.6,3053.17,1311.28,467.03,0.43
60.9,12.7,3083.08,1321.69,483.72,0.43
60.9,12.8,3098.08,1327.5,496.13,0.43
60.9,12.9,3113.31,1337.36,491.43,0.43
60.9,13.0,3117.03,1339.73,490.35,0.43
60.9,13.1,3046.57,1303.47,475.79,0.43
60.9,13.2,3064.3,1311.49,483.09,0.43
60.9,13.3,3096.42,1323.77,492.54,0.43
60.9,13.4,3141.15,1346.33,499.35,0.43
60.9,13.5,3156.43,1352.58,498.86,0.43
60.9,13.6,3161.53,1354.64,498.32,0.43
60.9,13.7,3153.11,1351.44,504.16,0.43
60.9,13.8,3152.38,1353.13,508.52,0.43
60.9,13.9,3150.19,1355.15,511.58,0.43
60.9,14.0,3228.55,1397.63,517.83,0.43
60.9,14.1,3102.83,1336.24,490.23,0.43
60.9,14.2,3093.96,1331.04,484.34,0.43
60.9,14.3,3015.67,1299.49,461.37,0.43
60.9,14.4,2948.38,1270.51,438.33,0.43
60.9,14.5,2899.77,1250.07,421.76,0.43
60.9,14.6,2984.22,1293.7,428.91,0.43
60.9,14.7,3097.16,1349.12,461.57,0.44
60.9,14.8,3088.97,1345.53,471.6,0.44
60.9,14.9,2906.45,1257.39,435.0,0.43
60.9,15.0,3034.29,1318.57,481.59,0.43
60.9,15.1,2916.41,1264.4,454.57,0.43
60.9,15.2,2818.12,1215.97,422.41,0.43
60.9,15.3,2829.61,1219.08,414.6,0.43
60.9,15.4,2834.74,1221.13,411.09,0.43
60.9,15.5,2860.41,1232.61,422.62,0.43
60.9,15.6,2849.48,1229.58,434.57,0.43
60.9,15.7,2870.12,1239.16,442.83,0.43
60.9,15.8,2883.53,1245.12,454.62,0.43
60.9,15.9,2898.99,1250.1,447.38,0.43
60.9,16.0,2976.28,1287.13,468.4,0.43
60.9,16.1,2921.12,1260.23,457.07,0.43
60.9,16.2,2889.98,1248.72,455.97,0.43
60.9,16.3,2869.95,1241.36,450.12,0.43
60.9,16.4,2870.47,1242.46,454.98,0.43
60.9,16.5,2880.68,1246.35,455.17,0.43
60.9,16.6,2862.08,1239.74,448.48,0.43
60.9,16.7,2920.03,1268.49,459.85,0.43
60.9,16.8,2932.55,1274.04,461.45,0.43
60.9,16.9,2974.57,1291.94,461.99,0.43
60.9,17.0,2974.68,1291.77,457.21,0.43
60.9,17.1,3018.41,1312.95,458.47,0.43
60.9,17.2,2971.88,1291.93,455.95,0.43
60.9,17.3,3004.28,1308.57,458.89,0.44
60.9,17.4,2924.96,1274.95,430.16,0.44
60.9,17.5,2900.69,1264.2,418.78,0.44
61.0,12.6,3060.22,1314.3,471.44,0.43
61.0,12.7,3066.14,1314.41,479.05,0.43
61.0,12.8,3062.88,1311.73,477.22,0.43
61.0,12.9,3058.07,1310.83,466.27,0.43
61.0,13.0,3046.66,1304.46,471.32,0.43
61.0,13.1,3086.45,1322.58,485.42,0.43
61.0,13.2,3125.82,1340.79,487.48,0.43
61.0,13.3,3109.54,1332.3,485.98,0.43
61.0,13.4,3107.66,1330.48,499.79,0.43
61.0,13.5,3117.71,1336.74,505.72,0.43
61.0,13.6,3148.08,1352.87,520.29,0.43
61.0,13.7,3166.42,1358.95,517.25,0.43
61.0,13.8,3153.85,1356.42,508.87,0.43
61.0,13.9,3134.34,1348.07,504.32,0.43
61.0,14.0,3099.49,1332.27,492.96,0.43
61.0,14.1,3104.48,1333.85,497.06,0.43
61.0,14.2,3101.85,1332.63,496.56,0.43
61.0,14.3,3050.98,1311.56,471.4,0.43
61.0,14.4,2950.19,1272.15,446.01,0.43
61.0,14.5,2861.06,1235.11,416.57,0.43
61.0,14.6,2892.67,1253.05,406.9,0.43
61.0,14.7,2826.5,1219.77,402.86,0.43
61.0,14.8,2826.99,1220.59,409.0,0.43
61.0,14.9,2815.54,1214.61,411.1,0.43
61.0,15.0,2815.58,1213.81,416.67,0.43
61.0,15.1,2844.05,1225.53,428.04,0.43
61.0,15.2,2915.52,1256.91,437.55,0.43
61.0,15.3,2968.3,1282.03,449.5,0.43
61.0,15.4,2983.38,1291.85,451.71,0.43
61.0,15.5,2881.47,1245.56,435.18,0.43
61.0,15.6,2852.13,1230.37,433.17,0.43
61.0,15.7,2900.24,1254.36,439.06,0.43
61.0,15.8,2873.84,1240.35,439.0,0.43
61.0,15.9,2863.76,1234.67,441.03,0.43
61.0,16.0,2868.92,1236.77,437.06,0.43
61.0,16.1,2888.1,1247.13,439.22,0.43
61.0,16.2,2895.35,1250.95,447.94,0.43
61.0,16.3,2904.88,1255.82,454.78,0.43
61.0,16.4,2900.28,1254.7,456.83,0.43
61.0,16.5,2884.01,1247.72,457.61,0.43
61.0,16.6,2872.2,1244.72,455.07,0.43
61.0,16.7,2942.03,1276.56,459.88,0.43
61.0,16.8,2949.48,1280.73,454.48,0.43
61.0,16.9,2939.58,1276.76,444.45,0.43
61.0,17.0,2975.93,1295.87,450.35,0.44
61.0,17.1,2970.96,1291.0,453.28,0.43
61.0,17.2,2962.15,1290.26,452.17,0.44
61.0,17.3,2950.36,1286.14,444.86,0.44
61.0,17.4,2945.87,1284.07,440.78,0.44
61.1,12.6,3048.32,1309.39,474.95,0.43
61.1,12.7,3019.84,1296.3,460.96,0.43
61.1,12.8,3002.75,1288.04,465.66,0.43
61.1,12.9,3030.93,1298.63,469.77,0.43
61.1,13.0,3034.49,1299.65,473.67,0.43
61.1,13.1,3052.75,1309.17,468.32,0.43
61.1,13.2,3091.75,1321.18,467.26,0.43
61.1,13.3,3133.09,1340.88,495.2,0.43
61.1,13.4,3100.2,1327.29,503.19,0.43
61.1,13.5,3120.89,1337.49,513.11,0.43
61.1,13.6,3133.94,1343.92,523.4,0.43
61.1,13.7,3127.86,1343.44,515.22,0.43
61.1,13.8,3147.53,1351.45,513.35,0.43
61.1,13.9,3125.62,1341.55,508.09,0.43
61.1,14.0,3050.58,1309.41,491.71,0.43
61.1,14.1,3018.89,1296.22,490.5,0.43
61.1,14.2,2982.33,1281.45,481.79,0.43
61.1,14.3,2920.42,1258.89,462.05,0.43
61.1,14.4,2911.44,1255.92,445.76,0.43
61.1,14.5,2910.66,1259.87,430.8,0.43
61.1,14.6,3066.14,1334.01,468.92,0.44
61.1,14.7,2864.73,1234.22,424.42,0.43
61.1,14.8,2857.93,1230.68,428.82,0.43
61.1,14.9,2854.93,1229.27,421.37,0.43
61.1,15.0,2842.01,1223.67,419.18,0.43
61.1,15.1,2835.83,1221.02,418.08,0.43
61.1,15.2,2871.48,1237.8,426.02,0.43
61.1,15.3,2874.68,1238.89,428.8,0.43
61.1,15.4,2855.01,1229.71,428.41,0.43
61.1,15.5,2879.48,1239.85,433.47,0.43
61.1,15.6,2928.02,1261.29,453.74,0.43
61.1,15.7,3004.67,1302.81,471.18,0.43
61.1,15.8,2868.58,1236.63,443.89,0.43
61.1,15.9,2873.96,1239.01,445.94,0.43
61.1,16.0,2898.12,1250.23,453.47,0.43
61.1,16.1,2906.25,1253.6,453.79,0.43
61.1,16.2,2961.88,1279.08,470.22,0.43
61.1,16.3,2941.62,1270.77,464.26,0.43
61.1,16.4,2948.96,1273.8,467.81,0.43
61.1,16.5,2942.79,1271.39,469.5,0.43
61.1,16.6,2883.05,1247.67,449.93,0.43
61.1,16.7,2886.89,1251.97,455.02,0.43
61.1,16.8,2894.01,1255.67,447.1,0.43
61.1,16.9,2936.08,1274.69,454.08,0.43
61.1,17.0,2941.97,1277.83,448.12,0.43
61.1,17.1,2974.98,1292.6,447.32,0.43
61.1,17.2,3019.88,1316.32,460.18,0.44
61.1,17.3,2983.88,1301.28,448.1,0.44
61.2,12.7,2981.27,1279.54,456.19,0.43
61.2,12.8,2957.55,1269.07,455.51,0.43
61.2,12.9,2947.76,1261.78,458.72,0.43
61.2,13.0,2962.2,1265.05,461.84,0.43
61.2,13.1,3025.67,1291.26,475.7,0.43
61.2,13.2,3175.7,1360.03,533.29,0.43
61.2,13.3,3099.81,1327.97,508.33,0.43
61.2,13.4,3129.3,1340.83,520.34,0.43
61.2,13.5,3133.97,1344.87,524.88,0.43
61.2,13.6,3124.33,1340.48,527.52,0.43
61.2,13.7,3098.87,1329.78,521.54,0.43
61.2,13.8,3084.11,1322.12,504.2,0.43
61.2,13.9,3093.34,1325.95,494.23,0.43
61.2,14.0,2999.92,1289.06,475.52,0.43
61.2,14.1,2986.4,1284.03,477.16,0.43
61.2,14.2,2985.57,1281.78,479.91,0.43
61.2,14.3,2948.17,1268.13,456.68,0.43
61.2,14.4,2945.22,1266.05,459.17,0.43
61.2,14.5,2948.62,1266.2,456.67,0.43
61.2,14.6,2943.6,1265.22,455.7,0.43
61.2,14.7,2924.67,1261.53,445.82,0.43
61.2,14.8,2953.97,1274.38,452.93,0.43
61.2,14.9,2961.35,1278.93,457.74,0.43
61.2,15.0,3016.28,1309.18,474.04,0.43
61.2,15.1,3063.05,1326.6,471.28,0.43
61.2,15.2,3001.22,1296.12,465.29,0.43
61.2,15.3,2932.9,1265.56,452.54,0.43
61.2,15.4,2938.43,1270.14,439.78,0.43
61.2,15.5,2940.52,1272.96,449.03,0.43
61.2,15.6,2951.31,1279.88,464.45,0.43
61.2,15.7,2853.43,1232.79,444.35,0.43
61.2,15.8,2850.37,1235.77,443.01,0.43
61.2,15.9,2830.7,1221.39,437.41,0.43
61.2,16.0,2873.33,1237.91,459.21,0.43
61.2,16.1,2868.01,1236.62,452.03,0.43
61.2,16.2,2890.77,1248.6,451.13,0.43
61.2,16.3,2950.65,1275.72,463.78,0.43
61.2,16.4,2887.59,1250.13,448.7,0.43
61.2,16.5,2825.45,1224.79,442.79,0.43
61.2,16.6,2800.01,1213.17,436.8,0.43
61.2,16.7,2853.96,1236.1,450.61,0.43
61.2,16.8,2892.75,1256.87,454.53,0.43
61.2,16.9,2899.71,1257.47,452.59,0.43
61.2,17.0,2960.63,1287.62,463.58,0.43
61.2,17.1,2963.91,1288.12,456.33,0.43
61.2,17.2,2998.55,1307.04,450.7,0.44
61.3,12.7,2953.58,1264.3,458.65,0.43
61.3,12.8,2948.86,1262.77,459.22,0.43
61.3,12.9,2951.75,1264.92,464.61,0.43
61.3,13.0,3027.36,1298.36,489.07,0.43
61.3,13.1,3023.74,1297.36,482.48,0.43
61.3,13.2,3005.61,1289.32,478.58,0.43
61.3,13.3,3024.28,1296.27,496.37,0.43
61.3,13.4,3060.02,1313.31,515.09,0.43
61.3,13.5,3093.55,1329.3,504.04,0.43
61.3,13.6,3089.83,1325.78,507.24,0.43
61.3,13.7,3055.09,1310.58,489.58,0.43
61.3,13.8,3047.99,1310.33,492.97,0.43
61.3,13.9,3003.02,1289.99,475.59,0.43
61.3,14.0,2941.47,1264.23,462.62,0.43
61.3,14.1,2964.38,1272.68,471.72,0.43
61.3,14.2,2972.93,1275.53,472.12,0.43
61.3,14.3,2962.18,1270.0,470.78,0.43
61.3,14.4,2942.11,1261.0,465.88,0.43
61.3,14.5,2939.46,1262.16,466.58,0.43
61.3,14.6,2926.03,1256.6,464.48,0.43
61.3,14.7,2941.52,1264.28,469.47,0.43
61.3,14.8,2965.44,1274.77,470.07,0.43
61.3,14.9,3020.12,1298.95,496.07,0.43
61.3,15.0,3045.48,1312.27,491.89,0.43
61.3,15.1,3045.44,1313.95,485.01,0.43
61.3,15.2,3013.78,1299.38,470.01,0.43
61.3,15.3,2995.23,1291.38,474.42,0.43
61.3,15.4,2970.35,1281.73,467.15,0.43
61.3,15.5,2997.93,1294.83,476.11,0.43
61.3,15.6,3015.06,1301.42,474.79,0.43
61.3,15.7,3007.3,1298.01,480.88,0.43
61.3,15.8,2946.56,1273.03,474.97,0.43
61.3,15.9,2891.68,1250.04,459.68,0.43
61.3,16.0,2912.51,1257.86,454.47,0.43
61.3,16.1,2911.33,1258.77,456.06,0.43
61.3,16.2,2924.99,1265.84,459.67,0.43
61.3,16.3,2935.88,1271.53,465.54,0.43
61.3,16.4,2932.13,1272.29,469.08,0.43
61.3,16.5,2867.39,1243.11,459.08,0.43
61.3,16.6,2843.75,1232.44,451.05,0.43
61.3,16.7,2821.77,1222.81,443.15,0.43
61.3,16.8,2849.03,1236.69,456.25,0.43
61.3,16.9,2858.45,1240.86,455.07,0.43
61.3,17.0,2891.03,1255.42,461.73,0.43
61.3,17.1,2970.88,1290.68,475.41,0.43
61.4,12.5,3003.86,1282.89,468.66,0.43
61.4,12.6,3038.37,1300.55,468.86,0.43
61.4,12.7,3072.92,1317.32,468.89,0.43
61.4,12.8,3074.1,1315.21,470.8,0.43
61.4,12.9,3028.35,1296.33,476.99,0.43
61.4,13.0,3046.13,1307.39,490.39,0.43
61.4,13.1,3036.67,1303.62,482.08,0.43
61.4,13.2,2996.21,1287.32,477.13,0.43
61.4,13.3,2949.78,1264.95,488.27,0.43
61.4,13.4,2936.44,1257.52,488.07,0.43
61.4,13.5,3011.88,1290.23,492.37,0.43
61.4,13.6,3032.79,1299.09,493.8,0.43
61.4,13.7,3012.74,1290.76,491.6,0.43
61.4,13.8,2942.61,1260.02,476.03,0.43
61.4,13.9,2932.35,1252.93,458.75,0.43
61.4,14.0,2957.53,1267.81,478.07,0.43
61.4,14.1,2942.32,1260.56,478.71,0.43
61.4,14.2,2923.52,1252.23,462.51,0.43
61.4,14.3,2917.24,1248.28,464.93,0.43
61.4,14.4,2943.64,1260.87,475.13,0.43
61.4,14.5,2930.97,1255.58,460.43,0.43
61.4,14.6,2953.49,1265.77,467.47,0.43
61.4,14.7,2986.46,1281.09,492.89,0.43
61.4,14.8,3035.63,1303.94,514.48,0.43
61.4,14.9,3056.65,1314.84,521.95,0.43
61.4,15.0,3033.32,1307.88,495.89,0.43
61.4,15.1,2979.34,1284.44,477.42,0.43
61.4,15.2,2995.94,1293.67,475.08,0.43
61.4,15.3,2958.1,1273.42,481.73,0.43
61.4,15.4,3021.8,1303.17,497.6,0.43
61.4,15.5,3064.17,1324.52,503.4,0.43
61.4,15.6,3068.28,1326.47,505.88,0.43
61.4,15.7,3037.22,1312.88,493.04,0.43
61.4,15.8,2983.72,1291.34,470.57,0.43
61.4,15.9,2954.08,1277.77,457.94,0.43
61.4,16.0,2981.4,1290.52,469.69,0.43
61.4,16.1,2954.72,1280.47,470.51,0.43
61.4,16.2,2963.62,1283.45,474.15,0.43
61.4,16.3,2964.12,1284.14,478.72,0.43
61.4,16.4,3015.92,1308.83,480.32,0.43
61.4,16.5,2999.97,1303.03,482.43,0.43
61.4,16.6,2913.71,1264.44,463.35,0.43
61.4,16.7,2888.12,1250.39,458.57,0.43
61.4,16.8,2891.25,1252.62,457.27,0.43
61.4,16.9,2886.06,1251.55,467.31,0.43
61.4,17.0,2916.68,1264.92,478.72,0.43
